"InsetL [um]","ResFreq [GHz]","Freq [GHz]","dB(S(1,1)) []"
45,300,225,-0.181640584418181
45,300,225.625,-0.183479126024316
45,300,226.25,-0.185385422794816
45,300,226.875,-0.187365266274907
45,300,227.5,-0.189425305727613
45,300,228.125,-0.19157321940855
45,300,228.75,-0.193817926561282
45,300,229.375,-0.196169850886332
45,300,230,-0.198641249152704
45,300,230.625,-0.201246622203846
45,300,231.25,-0.204003229846417
45,300,231.875,-0.206931735764965
45,300,232.5,-0.210057012945364
45,300,233.125,-0.213409142320839
45,300,233.75,-0.217024633503784
45,300,234.375,-0.22094787818727
45,300,235,-0.225232797150596
45,300,235.625,-0.22994452736374
45,300,236.25,-0.235160752583366
45,300,236.875,-0.24097179239457
45,300,237.5,-0.247477633855543
45,300,238.125,-0.254778434527124
45,300,238.75,-0.262952405211615
45,300,239.375,-0.272011771016283
45,300,240,-0.281826378754196
45,300,240.625,-0.292013670125358
45,300,241.25,-0.301828478405185
45,300,241.875,-0.310153533835228
45,300,242.5,-0.31573822043998
45,300,243.125,-0.317714769779633
45,300,243.75,-0.316099196073196
45,300,244.375,-0.311831252149591
45,300,245,-0.306292368787507
45,300,245.625,-0.300725282992293
45,300,246.25,-0.295936290155159
45,300,246.875,-0.292299690592413
45,300,247.5,-0.289895845143229
45,300,248.125,-0.288650311931774
45,300,248.75,-0.288427874665018
45,300,249.375,-0.289083614169488
45,300,250,-0.290485900761346
45,300,250.625,-0.29252414945394
45,300,251.25,-0.295109380240834
45,300,251.875,-0.298171898709257
45,300,252.5,-0.301658176913661
45,300,253.125,-0.305527832230246
45,300,253.75,-0.30975102716609
45,300,254.375,-0.314306355062964
45,300,255,-0.319179173106611
45,300,255.625,-0.324360311541138
45,300,256.25,-0.329845085731543
45,300,256.875,-0.335632546696376
45,300,257.5,-0.341724917542574
45,300,258.125,-0.348127174474783
45,300,258.75,-0.354846740586741
45,300,259.375,-0.361893268303076
45,300,260,-0.369278492324928
45,300,260.625,-0.377016139543091
45,300,261.25,-0.385121885915218
45,300,261.875,-0.393613353013204
45,300,262.5,-0.402510139037811
45,300,263.125,-0.411833880729593
45,300,263.75,-0.421608343900393
45,300,264.375,-0.431859541361188
45,300,265,-0.442615877901003
45,300,265.625,-0.453908322732811
45,300,266.25,-0.465770610508365
45,300,266.875,-0.47823947264934
45,300,267.5,-0.491354901375522
45,300,268.125,-0.505160449456548
45,300,268.75,-0.519703569394772
45,300,269.375,-0.535035996484412
45,300,270,-0.551214181008483
45,300,270.625,-0.568299775752976
45,300,271.25,-0.586360186062691
45,300,271.875,-0.605469190863732
45,300,272.5,-0.625707644466397
45,300,273.125,-0.647164270577648
45,300,273.75,-0.669936561839212
45,300,274.375,-0.694131800419331
45,300,275,-0.719868217786825
45,300,275.625,-0.747276314862056
45,300,276.25,-0.77650036736222
45,300,276.875,-0.807700145448685
45,300,277.5,-0.841052881875468
45,300,278.125,-0.876755528891839
45,300,278.75,-0.915027351363694
45,300,279.375,-0.956112912185336
45,300,280,-1.00028551634352
45,300,280.625,-1.04785119231997
45,300,281.25,-1.09915330430402
45,300,281.875,-1.1545779064554
45,300,282.5,-1.21455997184687
45,300,283.125,-1.27959065450959
45,300,283.75,-1.35022577416483
45,300,284.375,-1.42709575094531
45,300,285,-1.51091726316976
45,300,285.625,-1.60250695689458
45,300,286.25,-1.70279760388544
45,300,286.875,-1.8128571878592
45,300,287.5,-1.93391150131562
45,300,288.125,-2.06737096231713
45,300,288.75,-2.21486251947055
45,300,289.375,-2.37826771438365
45,300,290,-2.55976822890209
45,300,290.625,-2.76190058167427
45,300,291.25,-2.98762208897662
45,300,291.875,-3.24039082131159
45,300,292.5,-3.52426315444333
45,300,293.125,-3.84401376671366
45,300,293.75,-4.20528478878995
45,300,294.375,-4.6147735849438
45,300,295,-5.08047266114282
45,300,295.625,-5.61197993855914
45,300,296.25,-6.22089685899063
45,300,296.875,-6.92128898014976
45,300,297.5,-7.72992999977441
45,300,298.125,-8.66507769539507
45,300,298.75,-9.74114075287276
45,300,299.375,-10.9613826916077
45,300,300,-12.3136729420084
45,300,300.625,-13.7355107322385
45,300,301.25,-15.0192552884634
45,300,301.875,-15.7452088537572
45,300,302.5,-15.5317250567657
45,300,303.125,-14.5025969460438
45,300,303.75,-13.1172703949556
45,300,304.375,-11.7110298563585
45,300,305,-10.4218386715662
45,300,305.625,-9.28406336445633
45,300,306.25,-8.29321649174132
45,300,306.875,-7.43324874141265
45,300,307.5,-6.68635672054416
45,300,308.125,-6.036134439505
45,300,308.75,-5.46835501832106
45,300,309.375,-4.9709538276673
45,300,310,-4.53377585263216
45,300,310.625,-4.14828350121042
45,300,311.25,-3.807288174968
45,300,311.875,-3.50472134937174
45,300,312.5,-3.23544471919062
45,300,313.125,-2.9950942432259
45,300,313.75,-2.7799522475602
45,300,314.375,-2.58684235481837
45,300,315,-2.41304289877902
45,300,315.625,-2.25621532525636
45,300,316.25,-2.11434478351504
45,300,316.875,-1.98569067455305
45,300,317.5,-1.86874536496465
45,300,318.125,-1.76219962257188
45,300,318.75,-1.6649136040413
45,300,319.375,-1.57589244218741
45,300,320,-1.49426565445326
45,300,320.625,-1.41926973382027
45,300,321.25,-1.35023339642528
45,300,321.875,-1.2865650519991
45,300,322.5,-1.22774213815408
45,300,323.125,-1.17330202085867
45,300,323.75,-1.12283421375357
45,300,324.375,-1.07597371036012
45,300,325,-1.03239525735955
45,300,325.625,-0.991808425316719
45,300,326.25,-0.953953356556702
45,300,326.875,-0.918597089251219
45,300,327.5,-0.885530372843738
45,300,328.125,-0.854564903315617
45,300,328.75,-0.825530917943716
45,300,329.375,-0.798275098509712
45,300,330,-0.772658739709644
45,300,330.625,-0.748556146040209
45,300,331.25,-0.725853225918944
45,300,331.875,-0.704446256406742
45,300,332.5,-0.684240795786706
45,300,333.125,-0.6651507245346
45,300,333.75,-0.647097397991862
45,300,334.375,-0.63000889640456
45,300,335,-0.613819359989163
45,300,335.625,-0.598468398385466
45,300,336.25,-0.583900565305028
45,300,336.875,-0.570064890420386
45,300,337.5,-0.556914461597914
45,300,338.125,-0.544406051483883
45,300,338.75,-0.532499783231507
45,300,339.375,-0.521158830826021
45,300,340,-0.510349150041677
45,300,340.625,-0.500039236562091
45,300,341.25,-0.490199908225751
45,300,341.875,-0.480804108731055
45,300,342.5,-0.471826730458532
45,300,343.125,-0.463244454348617
45,300,343.75,-0.455035605017934
45,300,344.375,-0.447180019509857
45,300,345,-0.43965892826125
45,300,345.625,-0.432454847029914
45,300,346.25,-0.425551478669464
45,300,346.875,-0.418933623763546
45,300,347.5,-0.41258709924066
45,300,348.125,-0.4064986641876
45,300,348.75,-0.400655952164262
45,300,349.375,-0.395047409397647
45,300,350,-0.389662238298991
45,300,350.625,-0.38449034580646
45,300,351.25,-0.379522296107775
45,300,351.875,-0.37474926734287
45,300,352.5,-0.370163011927662
45,300,353.125,-0.365755820176127
45,300,353.75,-0.36152048693013
45,300,354.375,-0.357450280935166
45,300,355,-0.353538916725819
45,300,355.625,-0.349780528807456
45,300,356.25,-0.346169647941249
45,300,356.875,-0.342701179357644
45,300,357.5,-0.339370382739939
45,300,358.125,-0.336172853834022
45,300,358.75,-0.333104507553574
45,300,359.375,-0.33016156246161
45,300,360,-0.327340526519869
45,300,360.625,-0.324638184006898
45,300,361.25,-0.322051583514107
45,300,361.875,-0.319578026936666
45,300,362.5,-0.317215059382881
45,300,363.125,-0.314960459931721
45,300,363.75,-0.312812233173536
45,300,364.375,-0.310768601473917
45,300,365,-0.30882799790485
45,300,365.625,-0.306989059791125
45,300,366.25,-0.305250622823389
45,300,366.875,-0.303611715692021
45,300,367.5,-0.302071555198816
45,300,368.125,-0.300629541805362
45,300,368.75,-0.299285255579269
45,300,369.375,-0.298038452500682
45,300,370,-0.296889061093072
45,300,370.625,-0.295837179343255
45,300,371.25,-0.29488307187647
45,300,371.875,-0.294027167352918
45,300,372.5,-0.293270056052664
45,300,373.125,-0.292612487615873
45,300,373.75,-0.2920553689055
45,300,374.375,-0.291599761959344
45,300,375,-0.291246881998159
50,300,125,-0.0824262925432099
50,300,125.625,-0.0827008648400439
50,300,126.25,-0.0829747781638365
50,300,126.875,-0.0832480997145468
50,300,127.5,-0.0835208957871531
50,300,128.125,-0.0837932318093929
50,300,128.75,-0.0840651723785673
50,300,129.375,-0.0843367812974986
50,300,130,-0.0846081216096482
50,300,130.625,-0.0848792556334823
50,300,131.25,-0.0851502449960686
50,300,131.875,-0.0854211506659859
50,300,132.5,-0.085692032985571
50,300,133.125,-0.0859629517025526
50,300,133.75,-0.0862339660010727
50,300,134.375,-0.0865051345321822
50,300,135,-0.0867765154437953
50,300,135.625,-0.0870481664101782
50,300,136.25,-0.0873201446609616
50,300,136.875,-0.0875925070097647
50,300,137.5,-0.087865309882397
50,300,138.125,-0.0881386093447292
50,300,138.75,-0.088412461130217
50,300,139.375,-0.0886869206671315
50,300,140,-0.088962043105524
50,300,140.625,-0.0892378833439442
50,300,141.25,-0.0895144960559529
50,300,141.875,-0.0897919357164416
50,300,142.5,-0.0900702566277956
50,300,143.125,-0.0903495129459448
50,300,143.75,-0.0906297587062863
50,300,144.375,-0.0909110478495529
50,300,145,-0.0911934342476285
50,300,145.625,-0.0914769717293422
50,300,146.25,-0.0917617141062736
50,300,146.875,-0.0920477151985886
50,300,147.5,-0.0923350288609455
50,300,148.125,-0.0926237090084824
50,300,148.75,-0.0929138096429388
50,300,149.375,-0.0932053848788984
50,300,150,-0.0934984889702324
50,300,150.625,-0.0937931763367475
50,300,151.25,-0.0940895015910388
50,300,151.875,-0.0943875195656526
50,300,152.5,-0.0946872853405097
50,300,153.125,-0.0949888542706594
50,300,153.75,-0.0952922820144251
50,300,154.375,-0.0955976245618983
50,300,155,-0.0959049382638825
50,300,155.625,-0.0962142798613123
50,300,156.25,-0.0965257065151329
50,300,156.875,-0.0968392758367503
50,300,157.5,-0.0971550459190288
50,300,158.125,-0.097473075367921
50,300,158.75,-0.0977934233347385
50,300,159.375,-0.0981161495491246
50,300,160,-0.0984413143527712
50,300,160.625,-0.0987689787339109
50,300,161.25,-0.0990992043626664
50,300,161.875,-0.0994320536272671
50,300,162.5,-0.0997675896712074
50,300,163.125,-0.100105876431413
50,300,163.75,-0.100446978677443
50,300,164.375,-0.100790962051806
50,300,165,-0.10113789311146
50,300,165.625,-0.101487839370552
50,300,166.25,-0.101840869344462
50,300,166.875,-0.102197052595237
50,300,167.5,-0.102556459778502
50,300,168.125,-0.102919162691899
50,300,168.75,-0.103285234325158
50,300,169.375,-0.10365474891193
50,300,170,-0.104027781983382
50,300,170.625,-0.104404410423778
50,300,171.25,-0.104784712528058
50,300,171.875,-0.105168768061583
50,300,172.5,-0.105556658322162
50,300,173.125,-0.105948466204475
50,300,173.75,-0.106344276267046
50,300,174.375,-0.106744174801944
50,300,175,-0.107148249907294
50,300,175.625,-0.107556591562862
50,300,176.25,-0.107969291708844
50,300,176.875,-0.108386444328047
50,300,177.5,-0.108808145531735
50,300,178.125,-0.109234493649279
50,300,178.75,-0.109665589321937
50,300,179.375,-0.110101535600984
50,300,180,-0.110542438050464
50,300,180.625,-0.11098840485493
50,300,181.25,-0.111439546932417
50,300,181.875,-0.111895978053098
50,300,182.5,-0.11235781496393
50,300,183.125,-0.112825177519769
50,300,183.75,-0.113298188821386
50,300,184.375,-0.113776975360886
50,300,185,-0.114261667175081
50,300,185.625,-0.114752398007387
50,300,186.25,-0.11524930547893
50,300,186.875,-0.115752531269541
50,300,187.5,-0.116262221309421
50,300,188.125,-0.116778525982335
50,300,188.75,-0.117301600341276
50,300,189.375,-0.117831604337626
50,300,190,-0.118368703064938
50,300,190.625,-0.118913067018641
50,300,191.25,-0.119464872372986
50,300,191.875,-0.120024301276877
50,300,192.5,-0.120591542170209
50,300,193.125,-0.12116679012264
50,300,193.75,-0.121750247196972
50,300,194.375,-0.122342122839445
50,300,195,-0.122942634299635
50,300,195.625,-0.123552007082905
50,300,196.25,-0.124170475438761
50,300,196.875,-0.12479828288884
50,300,197.5,-0.1254356827988
50,300,198.125,-0.126082938998827
50,300,198.75,-0.126740326458212
50,300,199.375,-0.127408132020124
50,300,200,-0.128086655203514
50,300,200.625,-0.128776209080108
50,300,201.25,-0.129477121235576
50,300,201.875,-0.130189734825192
50,300,202.5,-0.130914409735937
50,300,203.125,-0.131651523868698
50,300,203.75,-0.132401474556351
50,300,204.375,-0.133164680135912
50,300,205,-0.133941581695962
50,300,205.625,-0.134732645023784
50,300,206.25,-0.135538362780866
50,300,206.875,-0.136359256940128
50,300,207.5,-0.137195881524013
50,300,208.125,-0.13804882568937
50,300,208.75,-0.13891871721336
50,300,209.375,-0.139806226444386
50,300,210,-0.14071207079401
50,300,210.625,-0.141637019860245
50,300,211.25,-0.142581901290149
50,300,211.875,-0.143547607510943
50,300,212.5,-0.144535103485159
50,300,213.125,-0.145545435677331
50,300,213.75,-0.146579742459527
50,300,214.375,-0.147639266231974
50,300,215,-0.148725367596225
50,300,215.625,-0.149839541994501
50,300,216.25,-0.150983439324491
50,300,216.875,-0.152158887159484
50,300,217.5,-0.153367918356156
50,300,218.125,-0.154612804026322
50,300,218.75,-0.155896093096742
50,300,219.375,-0.157220659998926
50,300,220,-0.158589762441047
50,300,220.625,-0.160007111745054
50,300,221.25,-0.161476958923319
50,300,221.875,-0.163004200572347
50,300,222.5,-0.164594509846044
50,300,223.125,-0.166254499330773
50,300,223.75,-0.167991924702757
50,300,224.375,-0.169815940767479
50,300,225,-0.171737425070844
50,300,225.625,-0.173769388993956
50,300,226.25,-0.17592750240461
50,300,226.875,-0.178230765851124
50,300,227.5,-0.180702374157853
50,300,228.125,-0.183370826947633
50,300,228.75,-0.186271353906023
50,300,229.375,-0.189447731974263
50,300,230,-0.192954569273988
50,300,230.625,-0.19686009617676
50,300,231.25,-0.201249393439785
50,300,231.875,-0.20622770848234
50,300,232.5,-0.211922879019502
50,300,233.125,-0.218484552412336
50,300,233.75,-0.226075286729195
50,300,234.375,-0.234844053808967
50,300,235,-0.24486620289354
50,300,235.625,-0.256029550486174
50,300,236.25,-0.267858888269934
50,300,236.875,-0.279331981559691
50,300,237.5,-0.288865134769398
50,300,238.125,-0.294721757522876
50,300,238.75,-0.295836614628714
50,300,239.375,-0.292474726001274
50,300,240,-0.286071401816265
50,300,240.625,-0.278416869188404
50,300,241.25,-0.270932725566814
50,300,241.875,-0.264433396415
50,300,242.5,-0.259234838476088
50,300,243.125,-0.255355046360141
50,300,243.75,-0.252673454419815
50,300,244.375,-0.251025236447986
50,300,245,-0.250247352833983
50,300,245.625,-0.250196869228292
50,300,246.25,-0.250755578465063
50,300,246.875,-0.251828728174727
50,300,247.5,-0.25334170569862
50,300,248.125,-0.255236401465821
50,300,248.75,-0.257467925392582
50,300,249.375,-0.260001873558559
50,300,250,-0.262812143176541
50,300,250.625,-0.265879223003895
50,300,251.25,-0.269188871120392
50,300,251.875,-0.27273109858072
50,300,252.5,-0.276499390809267
50,300,253.125,-0.280490112503491
50,300,253.75,-0.2847020539907
50,300,254.375,-0.289136086892317
50,300,255,-0.293794904716555
50,300,255.625,-0.29868282996856
50,300,256.25,-0.303805673907993
50,300,256.875,-0.309170638525564
50,300,257.5,-0.314786252919997
50,300,258.125,-0.320662338242989
50,300,258.75,-0.326809996901531
50,300,259.375,-0.333241622884225
50,300,260,-0.339970931000501
50,300,260.625,-0.347013003557092
50,300,261.25,-0.354384353594551
50,300,261.875,-0.362103004307407
50,300,262.5,-0.370188584703546
50,300,263.125,-0.378662441945284
50,300,263.75,-0.387547771174361
50,300,264.375,-0.396869763971383
50,300,265,-0.406655776949991
50,300,265.625,-0.416935522349203
50,300,266.25,-0.427741282875011
50,300,266.875,-0.439108153465782
50,300,267.5,-0.451074313126687
50,300,268.125,-0.463681330508861
50,300,268.75,-0.476974507513327
50,300,269.375,-0.491003265893558
50,300,270,-0.505821582632562
50,300,270.625,-0.521488480801838
50,300,271.25,-0.538068583696248
50,300,271.875,-0.555632741310918
50,300,272.5,-0.574258739720328
50,300,273.125,-0.594032105679214
50,300,273.75,-0.615047020843001
50,300,274.375,-0.637407362465255
50,300,275,-0.661227890349708
50,300,275.625,-0.686635603307536
50,300,276.25,-0.713771292513116
50,300,276.875,-0.74279132410267
50,300,277.5,-0.773869689292814
50,300,278.125,-0.807200367421216
50,300,278.75,-0.843000055889193
50,300,279.375,-0.881511331337664
50,300,280,-0.923006318910145
50,300,280.625,-0.967790961642724
50,300,281.25,-1.01621000048407
50,300,281.875,-1.06865279795438
50,300,282.5,-1.12556016596027
50,300,283.125,-1.18743239200086
50,300,283.75,-1.25483869945652
50,300,284.375,-1.32842842879307
50,300,285,-1.40894428983726
50,300,285.625,-1.49723811402159
50,300,286.25,-1.59428963390266
50,300,286.875,-1.70122894097399
50,300,287.5,-1.81936342946888
50,300,288.125,-1.9502102340435
50,300,288.75,-2.09553542787531
